Ano,indicador_id,nombre_indicador,grupo_indicador,unidad,estado_calculo,metodo_calculo,numerador,denominador,establecimientos_reportantes,establecimientos_con_denominador,nivel,calculable,valor,IdServicio,servicio_salud,IdComuna,comuna,IdEstablecimiento,establecimiento,tipo_establecimiento,dependencia,nivel_atencion,estado_funcionamiento,es_aps,valor_orden
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",1367.0,1686.636,1,1,establecimiento,True,81.048904446484,09,Servicio de Salud Metropolitano Norte,13107,Huechuraba,200961,Centro de Salud Familiar Dr. Victor Castro Wiren,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,81.048904446484
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",6466.0,13830.36,1,1,establecimiento,True,46.752217585080935,09,Servicio de Salud Metropolitano Norte,13108,Independencia,109300,Centro de Salud Familiar Agustín Cruz Melo,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,46.752217585080935
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",3057.0,5986.44,1,1,establecimiento,True,51.06540782167699,09,Servicio de Salud Metropolitano Norte,13108,Independencia,109321,Centro de Salud Familiar Juan Antonio Ríos,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,51.06540782167699
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",856.0,53.268,1,1,establecimiento,True,1606.96853645716,09,Servicio de Salud Metropolitano Norte,13108,Independencia,200554,Centro Comunitario de Salud Familiar Las Enredaderas,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,1606.96853645716
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",4928.0,9321.624,1,1,establecimiento,True,52.8663245803521,09,Servicio de Salud Metropolitano Norte,13125,Quilicura,109313,Centro de Salud Familiar Irene Frei de Cid,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,52.8663245803521
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",4806.0,9783.372,1,1,establecimiento,True,49.124167004995826,09,Servicio de Salud Metropolitano Norte,13125,Quilicura,109315,Centro de Salud Familiar Manuel Bustos Huerta,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,49.124167004995826
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",4335.0,11816.664,1,1,establecimiento,True,36.6854807752848,09,Servicio de Salud Metropolitano Norte,13125,Quilicura,109324,Centro de Salud Familiar Presidente Salvador Allende Gossens,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,36.6854807752848
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",542.0,517.224,1,1,establecimiento,True,104.79018761697058,09,Servicio de Salud Metropolitano Norte,13125,Quilicura,109713,Centro Comunitario de Salud Familiar La Foresta,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,104.79018761697058
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",187.0,694.416,1,1,establecimiento,True,26.929103016059535,09,Servicio de Salud Metropolitano Norte,13125,Quilicura,109715,Centro Comunitario de Salud Familiar Pucara de Lasana,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,26.929103016059535
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",555.0,332.028,1,1,establecimiento,True,167.1545773248039,09,Servicio de Salud Metropolitano Norte,13125,Quilicura,200304,Centro Comunitario de Salud Familiar Beato Padre Hurtado,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,167.1545773248039
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",5995.0,3492.78,1,1,establecimiento,True,171.63978263732614,09,Servicio de Salud Metropolitano Norte,13125,Quilicura,201091,Centro de Salud Familiar Marta Ugarte Román,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,171.63978263732614
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",4376.0,9203.772,1,1,establecimiento,True,47.54572364461006,09,Servicio de Salud Metropolitano Norte,13127,Recoleta,109301,Centro de Salud Familiar Recoleta,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,47.54572364461006
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",4645.0,7005.432,1,1,establecimiento,True,66.30568964198068,09,Servicio de Salud Metropolitano Norte,13127,Recoleta,109303,Centro de Salud Familiar Quinta Bella,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,66.30568964198068
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",1528.0,2382.156,1,1,establecimiento,True,64.14357414040055,09,Servicio de Salud Metropolitano Norte,13127,Recoleta,109304,Centro de Salud Familiar Valdivieso,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,64.14357414040055
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",3596.0,5671.524,1,1,establecimiento,True,63.40447470556414,09,Servicio de Salud Metropolitano Norte,13127,Recoleta,109307,Centro de Salud Familiar Dr. Juan Petrinovic (Ex Scroggie),Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,63.40447470556414
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",3924.0,5702.16,1,1,establecimiento,True,68.81602761058967,09,Servicio de Salud Metropolitano Norte,13127,Recoleta,109390,Centro de Salud Familiar Cristo Vive (ONG),Centro de Salud Familiar (CESFAM),Otra Institución,Primario,Vigente en Operación Habitual,True,68.81602761058967
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",4718.0,14237.184,1,1,establecimiento,True,33.138575718344306,09,Servicio de Salud Metropolitano Norte,13301,Colina,109310,Centro de Salud Familiar Colina,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,33.138575718344306
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",3285.0,11960.736,1,1,establecimiento,True,27.464865038405662,09,Servicio de Salud Metropolitano Norte,13301,Colina,109316,Centro de Salud Familiar Esmeralda,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,27.464865038405662
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",167.0,6.072,1,1,establecimiento,True,2750.3293807641635,09,Servicio de Salud Metropolitano Norte,13301,Colina,109416,Posta de Salud Rural Colorado,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,2750.3293807641635
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",253.0,13.8,1,1,establecimiento,True,1833.3333333333333,09,Servicio de Salud Metropolitano Norte,13301,Colina,109417,Posta de Salud Rural Los Ingleses,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,1833.3333333333333
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",252.0,17.112,1,1,establecimiento,True,1472.6507713884994,09,Servicio de Salud Metropolitano Norte,13301,Colina,109418,Posta de Salud Rural Las Canteras,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,1472.6507713884994
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",354.0,16.008,1,1,establecimiento,True,2211.3943028485755,09,Servicio de Salud Metropolitano Norte,13301,Colina,109419,Posta de Salud Rural Santa Marta de Liray,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,2211.3943028485755
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",191.0,10.764,1,1,establecimiento,True,1774.4332961724267,09,Servicio de Salud Metropolitano Norte,13301,Colina,109420,Posta de Salud Rural Chacabuco (Colina),Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,1774.4332961724267
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",267.0,228.252,1,1,establecimiento,True,116.97597392355816,09,Servicio de Salud Metropolitano Norte,13301,Colina,109716,Centro Comunitario de Salud Familiar Esmeralda,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,116.97597392355816
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",1856.0,0.0,1,0,establecimiento,False,,09,Servicio de Salud Metropolitano Norte,13301,Colina,201462,CESFAM La Reina de Colina,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",3314.0,9244.068,1,1,establecimiento,True,35.85001754638759,09,Servicio de Salud Metropolitano Norte,13302,Lampa,109311,Centro de Salud Familiar José Bauza Frau,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,35.85001754638759
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",1680.0,3381.828,1,1,establecimiento,True,49.67727513049155,09,Servicio de Salud Metropolitano Norte,13302,Lampa,109312,Centro de Salud Familiar Batuco,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,49.67727513049155
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",0.0,1988.58,0,1,establecimiento,True,0.0,09,Servicio de Salud Metropolitano Norte,13302,Lampa,109407,Posta de Salud Rural Juan Pablo II de Lampa,Posta de Salud Rural (PSR),Municipal,Primario,Cerrado,True,0.0
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",623.0,1073.088,1,1,establecimiento,True,58.05674837478381,09,Servicio de Salud Metropolitano Norte,13302,Lampa,109711,Centro Comunitario de Salud Familiar Sol de Septiembre,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,58.05674837478381
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",763.0,1396.836,1,1,establecimiento,True,54.623448994728086,09,Servicio de Salud Metropolitano Norte,13302,Lampa,109712,Centro Comunitario de Salud Familiar Batuco,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,54.623448994728086
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",1310.0,0.0,1,0,establecimiento,False,,09,Servicio de Salud Metropolitano Norte,13302,Lampa,201212,Centro de Salud Familiar Juan Pablo II de Lampa,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",852.0,0.0,1,0,establecimiento,False,,09,Servicio de Salud Metropolitano Norte,13303,Tiltil,109104,Hospital de Til Til,Hospital,Servicio de Salud,,Vigente en Operación Habitual,False,
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",937.0,2752.548,1,1,establecimiento,True,34.04118656604717,09,Servicio de Salud Metropolitano Norte,13303,Tiltil,109320,Centro de Salud Familiar Huertos Familiares,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,34.04118656604717
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",122.0,103.5,1,1,establecimiento,True,117.8743961352657,09,Servicio de Salud Metropolitano Norte,13303,Tiltil,109410,Posta de Salud Rural La Capilla de Caleu,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,117.8743961352657
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",92.0,110.952,1,1,establecimiento,True,82.91873963515755,09,Servicio de Salud Metropolitano Norte,13303,Tiltil,109412,Posta de Salud Rural Montenegro,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,82.91873963515755
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",118.0,107.364,1,1,establecimiento,True,109.90648634551619,09,Servicio de Salud Metropolitano Norte,13303,Tiltil,109413,Posta de Salud Rural Rungue,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,109.90648634551619
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",225.0,359.904,1,1,establecimiento,True,62.51667111229662,09,Servicio de Salud Metropolitano Norte,13303,Tiltil,109414,Posta de Salud Rural Polpaico,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,62.51667111229662
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",175.0,0.0,1,0,establecimiento,False,,10,Servicio de Salud Metropolitano Occidente,13101,Santiago,110100,"Hospital San Juan de Dios (Santiago, Santiago)",Hospital,Servicio de Salud,Terciario,Vigente en Operación Habitual,False,
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",1661.0,0.0,1,0,establecimiento,False,,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,110120,Hospital  Félix Bulnes Cerda,Hospital,Servicio de Salud,Terciario,Vigente en Operación Habitual,False,
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",4257.0,8864.292,1,1,establecimiento,True,48.02413999899823,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,110330,Centro de Salud Familiar Dr. Adalberto Steeger,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,48.02413999899823
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",2742.0,5006.64,1,1,establecimiento,True,54.76726906667945,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,110331,Centro de Salud Familiar Lo Amor,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,54.76726906667945
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",3780.0,7415.292,1,1,establecimiento,True,50.975740402400874,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,110335,Centro de Salud Familiar Cerro Navia,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,50.975740402400874
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",4089.0,7906.296,1,1,establecimiento,True,51.718276168764746,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,110355,Centro de Salud Familiar Dr. Arturo Albertz,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,51.718276168764746
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",558.0,12.972,1,1,establecimiento,True,4301.572617946346,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,110735,Centro Comunitario de Salud Familiar Los Lagos (Unidad Vecinal Nº 33),Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,4301.572617946346
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",4370.0,8536.956,1,1,establecimiento,True,51.189206082355355,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110315,Centro de Salud Familiar Santa Anita,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,51.189206082355355
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",5019.0,6800.916,1,1,establecimiento,True,73.79888238584331,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110316,Centro de Salud Familiar Pablo Neruda,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,73.79888238584331
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",5645.0,8677.164,1,1,establecimiento,True,65.05581777640712,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110340,Centro de Salud Familiar Dr. Raúl Yazigi,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,65.05581777640712
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",3858.0,6617.376,1,1,establecimiento,True,58.30105467786627,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110345,Centro de Salud Familiar Dr. Carlos Avendaño,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,58.30105467786627
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",830.0,0.0,1,0,establecimiento,False,,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110300,Centro de Referencia de Salud Salvador Allende,Centro de Referencia de Salud (CRS),Servicio de Salud,Secundario,Vigente en Operación Habitual,False,
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",5265.0,13822.356,1,1,establecimiento,True,38.090467355926876,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110350,Centro de Salud Familiar Pudahuel Estrella,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,38.090467355926876
2024,1,Cobertura de hipertensión arterial (HTA),HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",4854.0,8893.548,1,1,establecimiento,True,54.57889247351001,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110351,Centro de Salud Familiar Pudahuel Poniente,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,54.57889247351001
